,Intensity P010693,Intensity P010694,Intensity P010695,Intensity P010738,Intensity P010739,Intensity P010740,Intensity P013127,Intensity P018020,Intensity P018021
ENSP00000156471.5;ENSP00000445700.2;ENSP00000453278.1,-1.7587287415671,-2.3589918018218654,0.754341282666932,-6.01521245432584,-1.828790362532428,-0.345914141216543,-2.49265068394978,-0.6914530037253163,-0.8626205095590329
ENSP00000156626.6;ENSP00000466436.1;ENSP00000351991.4;ENSP00000466230.1,0.769452404459845,0.7599590596625468,-2.6545417628366463,0.6794584605880643,1.09431015758442,0.702108346399868,1.016472795271405,-3.67822487343347,-1.585383842556582
ENSP00000156825.2;ENSP00000412302.2;ENSP00000464718.1;ENSP00000466670.2;ENSP00000477547.1;ENSP00000484202.1,-3.96547054949205,-1.59793771057463,-3.22831555200845,-0.950293081199359,-2.55378579770144,-3.024828530880236,0.297004045461968,-0.65997260177468,-1.10321611852383
ENSP00000157600.3;ENSP00000396515.1;ENSP00000380542.3;ENSP00000400555.1;ENSP00000411222.2;ENSP00000405049.1,1.7582940578850619,1.50269212843864,3.98524025045823,1.28096867274316,2.75584192840654,5.99132681197359,-1.68077565331855,-5.03695793917619,-1.24794888053074
ENSP00000487367.1;ENSP00000157812.1;ENSP00000485851.1;ENSP00000413869.1,1.4184885164830738,0.2956245799616094,0.4471136295113246,6.118087598627,3.97348970918831,4.11998045843077,4.06184512327364,2.7818197450136424,2.80655786005664
ENSP00000158771.4;ENSP00000459072.1;ENSP00000459083.1;ENSP00000458296.1;ENSP00000460671.1;ENSP00000459154.1;ENSP00000458448.1;ENSP00000461603.1;ENSP00000467794.1;ENSP00000485763.1;ENSP00000419399.1;ENSP00000483693.2;ENSP00000384744.3,-5.2524011165285,-0.354405864823836,1.30957481038435,-5.33887874079222,-1.6341070712743324,-2.842574547298205,-1.21200299557951,-1.49090531416211,-2.7866378294863843
ENSP00000160298.3;ENSP00000416797.1,-1.6559230592912801,-2.5034844331376,-1.6783087819445797,0.990822672426408,-1.9205222868021317,-2.85001036903218,-1.509806037670807,-0.224763175146297,0.687342293601652
ENSP00000384709.3;ENSP00000161559.6;ENSP00000384083.1;ENSP00000471918.1;ENSP00000244291.6;ENSP00000351165.2;ENSP00000472633.1;ENSP00000471566.1,-3.237872763261172,-2.1314821652192513,-3.156006310990272,-2.82638819011885,-3.194971100244788,-4.56699106552087,-4.679533136782005,-2.3510201787570866,-1.6677332793758315
ENSP00000161863.4;ENSP00000423101.1;ENSP00000426644.1;ENSP00000422916.1,-2.408607480772769,-0.774958526207747,0.520217651824606,-1.1679874336089824,-4.33982401292402,-5.23198529133765,-1.8941991652747607,-2.18667688960347,-1.25443772655162
ENSP00000467649.1;ENSP00000476205.1;ENSP00000404208.2;ENSP00000467300.2;ENSP00000162044.7;ENSP00000467793.1,-2.10490241049147,-4.93602670390661,-0.923936862605293,-1.412358979063315,-3.23032974722353,-3.96946966032534,-4.275255764519222,-5.02942691772639,-2.034528475905719
